google.com/a/student.uva.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/student.uva.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/studie.openuniversiteit.be,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/studie.openuniversiteit.be,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/studie.ou.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/studie.ou.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/surfmarket.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/surfmarket.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/terena.org,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/terena.org,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/terenatest.org,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/terenatest.org,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/test.avans.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/test.avans.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/uchoapps.surfnet.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/uchoapps.surfnet.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/utwente.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/utwente.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/vu.nl,18,1,https://wiki.surfnet.nl/display/services/Google+Apps
google.com/a/vu.nl,19,1,https://wiki.surfnet.nl/display/services/Google+Apps
https://bb01t.windesheim.nl/shibboleth,18,1,https://wiki.surfnet.nl/display/services/Blackboard
https://bb01t.windesheim.nl/shibboleth,19,1,https://wiki.surfnet.nl/display/services/Blackboard
https://bblstaging.hanze.nl/shibboleth-sp,18,1,https://wiki.surfnet.nl/display/services/Blackboard
https://bblstaging.hanze.nl/shibboleth-sp,19,1,https://wiki.surfnet.nl/display/services/Blackboard
https://bbtest.rocmn.nl/shibboleth,18,1,https://wiki.surfnet.nl/display/services/Blackboard
https://bbtest.rocmn.nl/shibboleth,19,1,https://wiki.surfnet.nl/display/services/Blackboard
https://blackboard.hanze.nl/shibboleth-sp,18,1,https://wiki.surfnet.nl/display/services/Blackboard
https://blackboard.hanze.nl/shibboleth-sp,19,1,https://wiki.surfnet.nl/display/services/Blackboard
https://DEMO-SC.presentations2go.eu/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://DEMO-SC.presentations2go.eu/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://hanze.presentations2go.eu/p2g/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://hanze.presentations2go.eu/p2g/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://media.test.zuyd.nl/p2g/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://media.test.zuyd.nl/p2g/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://media.zuyd.nl/p2g/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://media.zuyd.nl/p2g/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://mediaserver.hro.nl/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://mediaserver.hro.nl/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://nhl.presentations2go.eu/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://nhl.presentations2go.eu/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://nhtv.presentations2go.eu/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://nhtv.presentations2go.eu/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://rocmn.blackboard.com/shibboleth-sp,18,1,https://wiki.surfnet.nl/display/services/Blackboard
https://rocmn.blackboard.com/shibboleth-sp,19,1,https://wiki.surfnet.nl/display/services/Blackboard
https://STREAMING3.service.rug.nl/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://STREAMING3.service.rug.nl/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://unesco.presentations2go.eu/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://unesco.presentations2go.eu/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://videoportal.gh.nl/P2G/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://videoportal.gh.nl/P2G/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://videoportal.viaa.nl/p2g/,18,1,https://wiki.surfnet.nl/display/services/Presentations2go
https://videoportal.viaa.nl/p2g/,19,1,https://wiki.surfnet.nl/display/services/Presentations2go
